,ID,Text,Logits,Predicted Labels,Gold Labels
294,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_27,"Dovolatelka dodává, že byl-li správný postup, jímž odvolací soud ve zrušujícím usnesení ze 7. října 2004 uložil soudu prvního stupně zkoumat rozpor v datech (26. ledna a 30. ledna 1996), pak měl v souladu s článkem 96 odst. 1 Ústavy České republiky zachovat rovná práva i jí; mělo být respektováno její právo na spravedlivý proces garantované článkem 36 odst. Listiny základních práv a svobod (dále též jen „Listina“) a článkem 6 odst. 1 Úmluvy o ochraně lidských práv a základních svobod ve znění protokolů č. 3, 5 a 8 (dále též jen „Úmluva“). To se mělo projevit tím, že soud prvního stupně vyhoví její žádosti o provedení důkazu posudkem znalce z oboru kybernetika, odvětví výpočetní technika, specializace programové vybavení, což se nestalo; nápravu nezjednal ani odvolací soud.",[-14.8125 -12.4375 -16.625  -17.875  -18.25     4.75   -25.625  -16.75  ],00000100,00000000
295,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_28,"A konečně dovolatelka tvrdí, že soudy o věci rozhodly, nerespektujíce ustanovení § 23 odst. 2 zákona č. 328/1991 Sb., o konkursu a vyrovnání (dále též jen „ZKV“). Žalobce totiž jako důvod pohledávky v přihlášce ani při přezkumném jednání neuvedl, že banka dne 26. ledna 1996 bez jeho příkazu převedla částku 1.142.687,43 Kč na jiný účet.",[-13.3125 -14.375  -17.5    -14.1875 -16.     -16.25   -27.     -19.875 ],00000000,00000000
296,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_29,"Dovolání proti potvrzujícímu výroku rozsudku odvolacího soudu ve věci samé může být přípustné jen podle ustanovení § 237 odst. 1 písm. b/ a c/ o. s. ř. O případ uvedený pod písmenem b/ nejde (zrušující usnesení odvolacího soudu ze 7. října 2004 neobsahovalo závazný právní názor, jenž by byl důvodem „jiného“ rozhodnutí soudu prvního stupně) Nejvyšší soud však shledává dovolání přípustným dle písmene c/ pro po posouzení výkladu ustanovení § 118b odst. 1 o. s. ř., když napadené rozhodnutí je potud v rozporu s judikaturou Nejvyššího soudu.","[-14.25     -12.375      2.609375 -13.1875   -16.875    -14.5625
 -24.875    -13.5     ]",00100000,00000000
297,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_30,"Dovolatelka sice váže argumentaci týkající se § 118b o. s. ř. k dovolacímu důvodu uvedenému v § 241a odst. 1 písm. a/ o. s. ř., tam, kde rozhodnutí odvolacího soudu spočívá v rovině právní na výkladu (interpretaci) procesní normy (jako v tomto případě, kde byla obrana dovolatelky zčásti odmítnuta s poukazem na hranice sporu vytýčené aplikací § 118b o. s. ř.), je však kritika těchto závěrů z obsahového hlediska kritikou správností právního posouzení věci.",[ -6.     -15.0625 -15.875  -13.5625 -15.     -14.     -25.5    -17.5   ],00000000,00000000
298,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_31,"Právní posouzení věci je obecně nesprávné, jestliže odvolací soud posoudil věc podle právní normy, jež na zjištěný skutkový stav nedopadá, nebo právní normu, sice správně určenou, nesprávně vyložil, případně ji na daný skutkový stav nesprávně aplikoval.",[-13.25   -14.875  -17.875  -13.9375 -15.75   -16.25   -26.625  -19.    ],00000000,00000000
299,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_32,"Zákonem č. 182/2006 Sb., o úpadku a způsobech jeho řešení (insolvenčním zákonem), byl s účinností od 1. ledna 2008 zrušen zákon o konkursu a vyrovnání (§ 433 bod 1. a § 434), s přihlédnutím k § 432 odst. 1 insolvenčního zákona se však pro konkursní a vyrovnací řízení zahájená před účinností tohoto zákona (a tudíž i pro spory vedené na jejich základě) použijí dosavadní právní předpisy, tedy i občanský soudní řád ve znění účinném do 31. prosince 2007.","[ -3.234375 -12.5625   -10.3125    -6.96875  -14.8125   -13.9375
 -24.875     -9.75    ]",00000000,00000000
300,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_33,"Podle ustanovení § 118b o. s. ř. (v rozhodném znění) ve věcech ochrany osobnosti podle občanského zákoníku, ve věcech ochrany proti uveřejňování informací, které jsou zneužitím svobody projevu, slova a tisku, popřípadě ochrany práv třetích osob podle právních předpisů o hromadných informačních prostředcích, ve sporech vyvolaných konkursem a vyrovnáním, o základu věci ve sporech o ochranu hospodářské soutěže, o základu věci ve sporech o ochranu práv porušených nebo ohrožených nekalým soutěžním jednáním, o základu věci ve sporech z porušení nebo ohrožení práva na obchodní tajemství a v dalších případech stanovených zákonem mohou účastníci uvést rozhodné skutečnosti o věci samé a označit důkazy k jejich prokázání nejpozději do skončení prvního jednání, které se v nich konalo; k později uvedeným skutečnostem a důkazům se nepřihlíží. To neplatí, jde-li o skutečnosti nebo důkazy, jimiž má být zpochybněna věrohodnost provedených důkazních prostředků, které nastaly (vznikly) po prvním jednání nebo které účastník nemohl bez své viny včas uvést (odstavec 1). O povinnostech podle odstavce 1 a o následcích nesplnění těchto povinností musí být účastníci poučeni v předvolání k prvnímu jednání ve věci (odstavec 2).","[-11.1875  -11.625   -19.25    -12.      -11.      -15.6875  -21.875
  -6.28125]",00000000,00000000
301,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_34,"Není pochyb o tom, že předmětný spor (o určení pravosti pohledávky) je sporem vyvolaným konkursem (srov. shodně i stanovisko občanskoprávního a obchodního kolegia Nejvyššího soudu České republiky ze dne 13. června 2007, Opjn 8/2006, uveřejněné pod číslem 74/2007 Sbírky soudních rozhodnutí a stanovisek), podléhajícím režimu zákonné koncentrace řízení ve smyslu § 118b o. s. ř. Na tomto úsudku založil své úvahy i odvolací soud, jenž rovněž vyšel z toho, že předpoklady aplikace posledně označeného ustanovení byly v souvislosti s poučením, jehož se účastníkům dostalo v předvolání, splněny ke dni, kdy proběhlo první jednání před soudem prvního stupně (20. června 2003).",[-17.     -13.375   11.9375 -15.1875 -17.125  -14.6875 -25.125  -14.    ],00100000,00100000
302,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_35,"Přitom dále platí, že i v režimu zákonné koncentrace řízení podle § 118b odst. 1 o. s. ř. není soud zbaven povinnosti provést i jiné (než účastníky navržené) důkazy, jestliže potřeba jejich provedení vyšla v řízení najevo (§ 120 odst. 3 o. s. ř.). Zákonná koncentrace řízení omezuje soud v rozsahu těchto aktivit potud, že může brát v úvahu jen takové důkazy, jejichž potřeba provedení vyšla najevo do skončení prvního jednání, které se ve věci konalo (shodně srov. např. rozsudek Nejvyššího soudu uveřejněný pod číslem 28/2009 Sbírky soudních rozhodnutí a stanovisek - dále též jen „R 28/2009“).","[-16.125   -12.4375    9.3125  -14.6875   -5.84375 -14.1875  -22.375
 -13.     ]",00100000,00100000
303,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_36,"Jak se přitom podává ze spisu, do skončení jednání, jež se konalo 20. června 2003 (dále též jen „první jednání“) uplatnili účastníci v řízení následující tvrzení a nabídli soudu následující důkazy:",[-11.75   -14.9375 -16.875  -14.375  -16.125  -16.     -26.25   -18.25  ],00000000,00000000
304,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_37,"A/ Žalobce tvrdil, že :",[-13.6875 -14.1875 -18.     -13.4375 -14.9375 -16.     -26.25   -19.    ],00000000,00000000
305,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_38,"1/ Uzavřel s bankou dne 15. dubna 1994 smlouvu o vkladovém účtu s výší vkladu 1.200.000,- Kč a úrokovou sazbou 15% ročně, s dobou trvání vkladu na dobu 24 měsíců.",[-13.4375 -14.75   -18.375  -13.5    -14.9375 -16.     -26.125  -18.75  ],00000000,00000000
306,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_39,"2/ Vzhledem k tomu, že 15. prosince 1995 odňala Č.n. b. pozdější úpadkyni bankovní licenci, byla z žalobcova vkladového účtu převedena částka 100.000,- Kč do Fondu pojištění vkladů (dále též jen „Fond“), přičemž tuto částku již obdržel.",[-13.5    -14.5625 -18.125  -13.5625 -15.125  -16.     -26.375  -19.    ],00000000,00000000
307,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_40,"3/ Dále obdržel částku 10.252.92 Kč, takže dlužná částka v současnosti činí 1.124.499,78 Kč.",[-13.375  -14.9375 -17.875  -13.75   -15.5    -15.875  -26.375  -19.125 ],00000000,00000000
308,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_41,4/ 17. dubna 1998 přihlásil pohledávku do konkursu vedeného na majetek úpadkyně.,[-13.5625 -14.4375 -18.125  -13.5625 -15.0625 -15.9375 -26.25   -19.    ],00000000,00000000
309,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_42,"5/ Žalovaná jej dopisem z 26. září 2002 vyrozuměla, že jeho pohledávka, přihlášená do konkursu ve výši 1.134.752,70 Kč, byla co do nároku a právního důvodu v plném rozsahu popřena, s tím, že částka 10.252,92 Kč byla převedena na Fond k výplatě zahájené 14. červnem 1999 a částka 1.124.499,78 Kč byla započtena. Současně jej žalovaná vyzvala, aby do 30 dnů podal u Městského soudu v Praze žalobu na určení svého práva.",[-13.5625 -14.5    -18.125  -13.5625 -15.1875 -16.     -26.375  -19.    ],00000000,00000000
310,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_43,K tvrzením ad 1/ až 5/ (obsaženým v žalobě č. l. 1-3) žalobce tamtéž nabídl k důkazu:,[-13.6875 -14.125  -17.625  -13.5625 -15.375  -16.     -26.5    -19.5   ],00000000,00000000
311,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_44,"1/ smlouvu o vkladovém účtu 15. dubna 1994,",[-13.5    -14.5    -18.25   -13.625  -15.0625 -16.25   -26.375  -19.    ],00000000,00000000
312,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_45,2/ přihlášku pohledávky ze 16. dubna 1998 a,[-13.5625 -14.5    -18.     -13.5    -14.9375 -16.125  -26.25   -18.875 ],00000000,00000000
313,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_46,3/ dopis žalované z 26. září 2002,[-13.625  -14.375  -18.     -13.5    -14.9375 -16.     -26.25   -19.    ],00000000,00000000
314,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_47,Dále navrhl (tamtéž) provedení důkazu:,[-13.6875 -14.1875 -17.75   -13.6875 -15.3125 -16.     -26.5    -19.375 ],00000000,00000000
315,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_48,4/ výslechem účastníků a,[-13.5625 -14.25   -17.75   -13.75   -15.3125 -16.125  -26.375  -19.25  ],00000000,00000000
316,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_49,5/ konkursním spisem úpadkyně.,[-13.6875 -14.1875 -18.125  -13.5    -15.0625 -16.     -26.25   -19.125 ],00000000,00000000
317,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_50,"B/ Žalovaná založila svou procesní obranu na tvrzení, že:",[-13.4375 -14.75   -18.125  -13.5    -14.9375 -16.     -26.125  -18.75  ],00000000,00000000
318,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_51,1/ Výzva k podání žaloby byla žalobci doručena 7. října 2002.,[-13.6875 -14.3125 -18.     -13.375  -14.875  -16.     -26.25   -19.    ],00000000,00000000
319,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_52,"2/ Žádostí z 30. ledna 1996, žalobcem podepsanou a předloženou pozdější úpadkyni k provedení, požádal žalobce pozdější úpadkyni, aby z identifikačního (technického) účtu k jeho vkladovému účtu převedla na splátkový účet patřící J. H., částku 1.142.681,43 Kč.",[-13.375  -14.6875 -18.25   -13.6875 -15.1875 -16.25   -26.5    -19.    ],00000000,00000000
320,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_53,"3/ Důvod žádosti z 30. ledna 1996 nebyl pro banku právně významný, přičemž poté, co tuto částku na označený účet převedla, započetl J.H. tuto částku proti části pohledávky, kterou za ním měla banka. Proto žalovaná při přezkumném jednání uvedla jako důvod popření započtení pohledávky.",[-13.4375 -14.5    -18.25   -13.625  -15.125  -16.25   -26.5    -19.    ],00000000,00000000
321,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_54,"4/ Realizace žalobcovy žádosti z 30. ledna 1996 nebyla v rozporu s tím, že pozdější úpadkyně byla k 1. únoru 1996 bankou bez licence (protože Č. n. b. změnila rozhodnutím ze dne 17. listopadu 1995 předmět jejího podnikání tak, že jím jsou činnosti nezbytné k vypořádání pohledávek a závazků společnosti) a okamžikem realizace žádosti z 30. ledna 1996 žalobcova pohledávka vůči pozdější úpadkyni zanikla.",[-13.625  -14.125  -17.875  -13.6875 -15.375  -16.125  -26.625  -19.375 ],00000000,00000000
322,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_55,K tvrzením ad 1/ až 4/ (obsaženým ve vyjádření k žalobě č. l. 9-11) žalovaná tamtéž nabídla k důkazu:,[-13.625  -14.3125 -17.375  -13.8125 -15.625  -16.     -26.625  -19.5   ],00000000,00000000
323,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_56,1/ smlouvu o vkladovém účtu z 15. dubna 1994,[-13.4375 -14.5    -18.25   -13.625  -15.0625 -16.25   -26.375  -18.875 ],00000000,00000000
324,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_57,"2/ výzvu k podání žaloby (onen dopis z 26. září 2002),",[-13.1875 -14.5    -17.75   -14.1875 -15.75   -16.5    -26.75   -19.375 ],00000000,00000000
325,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_58,"3/ dodejku o doručení výzvy,",[-13.5    -14.6875 -18.     -13.5625 -15.1875 -15.9375 -26.125  -18.875 ],00000000,00000000
326,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_59,"4/ Žádost z 30. ledna 1996,",[-13.4375 -14.75   -18.125  -13.5625 -15.     -16.     -26.125  -18.875 ],00000000,00000000
327,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_60,"5/ „sestavu za období“, z 24. září 2002, k účtu,",[-13.625  -14.4375 -18.125  -13.375  -14.875  -16.     -26.25   -18.875 ],00000000,00000000
328,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_61,"6/ „sestavu za období“, ze 4. října 2002, ke splátkovému účtu a",[-13.625  -14.375  -18.125  -13.375  -14.8125 -16.     -26.25   -18.875 ],00000000,00000000
329,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_62,7/ výpis z obchodního rejstříku týkající se banky.,[-13.5    -14.3125 -17.875  -13.625  -15.25   -16.125  -26.375  -19.125 ],00000000,00000000
330,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_63,"V průběhu prvního jednání, které se ve věci konalo, žalobce rozšířil svá tvrzení jen o prohlášení, že žádost z 30. ledna 1996 nepodával a tato ani nebyla realizována.",[-13.5    -14.4375 -18.     -13.625  -15.1875 -16.125  -26.5    -19.    ],00000000,00000000
331,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_64,"Žalovaná v průběhu prvního jednání, které se ve věci konalo, rozšířila svou obranu o tvrzení, že žalobce si byl v roce 1996 vědom toho, že nemá pohledávku ve výši uplatněné přihláškou a žalobou, k čemuž nabídla k důkazu podání z května 1996, jímž žalobce uplatnil u banky v likvidaci pohledávku pouze ve výši 10.053,08 Kč.",[-13.3125 -15.0625 -18.25   -13.6875 -15.1875 -16.125  -26.25   -18.625 ],00000000,00000000
332,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_65,"K tomu navrhla doplnit dokazování listinou z 29. května 1996, kterou žalobce přihlašoval svou pohledávku v rámci likvidace pozdější úpadkyně.",[-13.25   -14.9375 -18.125  -13.75   -15.3125 -16.25   -26.25   -18.75  ],00000000,00000000
333,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_66,Jiné návrhy na doplnění dokazování při tomto jednání vzneseny nebyly.,[-12.6875 -15.8125 -18.     -13.9375 -15.75   -16.125  -26.125  -18.375 ],00000000,00000000
334,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_67,"Soud prvního stupně pak v rámci celkem sedmi jednání, která se před ním konala, provedl dokazování:",[-13.4375 -14.6875 -18.125  -13.625  -15.25   -16.     -26.375  -18.75  ],00000000,00000000
335,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_68,"1/ smlouvou o vkladovém účtu 15. dubna 1994, 2/ výzvou k podání žaloby (dopisem z 26. září 2002), 3/ dodejkou o doručení výzvy, 4/ přihláškou pohledávky ze 16. dubna 1998, 4/ žádostí z 30. ledna 1996, 5/ „sestavou za období“, z 24. září 2002, k účtu, 6/ „sestavou za období“, ze 4. října 2002, ke splátkovému účtu , 8/ výpisem z obchodního rejstříku týkajícím se banky (vše při jednání 20. června 2003), 9/ listinou z 29. května 1996, 10/ „průvodním dopisem likvidátora banky z 1. dubna 1996“ (při jednání 13. srpna 2003), 11/ výslechem svědka F. P. (při jednání 17. března 2004), 12/ dohodou o splnění závazku třetí osobou z 26. ledna 1996, 13/ dokladem banky z 22. března 1996, 14/ výslechem žalobce (při jednání 8. prosince 2004), 15/ rozsudkem Krajského soudu v Praze sp. zn. 5 T 102/2003, 16/ výslechem svědka Ing. J. K. (při jednání 25. února 2005), 17/ „závazným pracovním postupem VŘ úseku závazků a pohledávek č. 1/95 ze dne 12. prosince 1995“, 18/ dopisem banky manželce žalobce z 23. října 2005, 19/ listinou označenou jako „zrušení smlouvy o vkladových účtech“ ze dne 23. října 1995 a 20/ faxovým podáním České národní banky ze 4. dubna 2005 (při jednání 22. dubna 2005).",[-13.1875 -12.5    -16.125  -14.4375 -16.75   -17.     -27.75   -20.125 ],00000000,00000000
336,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_69,"Soud prvního stupně a po něm ani odvolací soud nevěnovaly ve svých rozsudcích žádnou pozornost zákonným mezím, jež provádění důkazů v této věci kladlo ustanovení § 118b o. s. ř. Přitom je na první pohled zřejmé, že zejména důkazy prováděné soudem prvního stupně poté, co odvolací soud zrušil jeho první rozsudek, nejsou ve smyslu § 118b odst. 1 věty první o. s. ř. těmi, které k prokázání rozhodných skutečností o věci samé účastníci označili „nejpozději do skončení prvního jednání“, konaného 20. června 2003.",[-13.4375 -14.625  -18.125  -13.75   -15.375  -16.25   -26.5    -18.875 ],00000000,00000000
337,ECLI_CZ_NS_2009_29.ODO.988.2006.1.xmi_70,"Jak Nejvyšší soud vysvětlil v R 28/2009, obecně není vyloučeno, aby v řízení podléhajícím zákonné koncentraci dle § 118b o. s. ř. provedl soud i jiné (než účastníky navržené) důkazy, jestliže potřeba jejich provedení vyšla v řízení najevo (§ 120 odst. 3 o. s. ř.) do skončení prvního jednání, které se ve věci konalo. Rovněž není vyloučeno (ve shodě s dikcí § 118b odst. 1 věty druhé o. s. ř.) provádění těch důkazů, jimiž má být zpochybněna věrohodnost provedených důkazních prostředků, důkazů, které nastaly (vznikly) po prvním jednání nebo důkazů, které účastník nemohl bez své viny včas uvést.",[-12.875  -14.4375 -17.75   -14.5625 -16.25   -16.875  -27.25   -19.25  ],00000000,10100100
